harness,model,version,panel,contrast,metric,family,left_mean,right_mean,difference,left_runs,right_runs
MiniSWE,Qwen30,original,all_13,B-C,F,F01,1,1,0,81ae997f85820e5ea0fce4cc;779115323059064bf9fd928a,74be189b34832a40cecd4245;2290bc6e34ce00daf09b031c
MiniSWE,Qwen30,original,all_13,B-C,F,F02,1,1,0,15fea8f3c1c9c69a3fbc5e60;934c5dbdffcfa4764b70b4e1,cd74a82221f8f7b4b10b3e52;fb717ed4c33829db1993ba3b
MiniSWE,Qwen30,original,all_13,B-C,F,F04,1,1,0,b8ee9175a37ea069bc6bb739;3bea2eba9a8a5f2656facca1,e006915791be668b4066b78a;5a8fc2252e5c39c91364970d
MiniSWE,Qwen30,original,all_13,B-C,F,F08,1,0.5,0.5,a4ad86cce9ced413f0245e6a;b4f88b29cb12a33666cf15a9,c8bbb5a0dbd723741445c732;d946fabf476dac45c808a963
MiniSWE,Qwen30,original,all_13,B-C,F,F17,1,0.5,0.5,b3f8a47b2cf89a66d94385dd;d32e0173e89af99c160ff17a,9559c00a779dc0e6b43b5972;d00774759f1bd82e81d690dc
MiniSWE,Qwen30,original,all_13,B-C,F,F20,1,1,0,d7608013f9f3c5cbbca9eabb;4d3a1ddc5d645759a791a63d,a1e097acd785c25f1d832599;f0d74e6c77753a036cdb1caf
MiniSWE,Qwen30,original,all_13,B-C,F,X05,1,1,0,065cc0aedb988b8c1fc0563d;8dcdb9662690bc60cbf49590,19eeaf7a187048919f379b7c;ce3727262be35f6ef1ab0d56
MiniSWE,Qwen30,original,all_13,B-C,F,X06,1,1,0,8e39563e1f7abdebc6763b0e;cb2cfdb843ebf3f4b82e20cd,e889f5888dfa9da3fb3503c9;6be333b3ad6cfba108e7b860
MiniSWE,Qwen30,original,all_13,B-C,F,X11,0.5,0.5,0.0,5188f8cb3bbe2a9c6416c5f0;b6509aa9ac1db3d96670fcb6,7bf96b12e94a3a045f916cee;cf1ab093e26ea0b56098e112
MiniSWE,Qwen30,original,all_13,B-C,F,X20,1,1,0,4c97881fd502c4abcc8ad078;5b06d76d25dda36a303a7e58,7762777668a3b73874e19549;d2a88ab122e9880aef362985
MiniSWE,Qwen30,original,all_13,B-C,F,X24,1,1,0,6b6f7ad71146fd07733e9a77;ffcda063be7bfe9fb69166ef,198c83f4b73dff5de2be0773;c1058fe788167ddcedb220bf
MiniSWE,Qwen30,original,all_13,B-C,F,X28,1,0.5,0.5,1bfaa673756aff9711d6e829;2d8ba319367da1c965042111,fbc82777cc3a030a0b49506d;7b9974ddeb82392d8ce99f9d
MiniSWE,Qwen30,original,all_13,B-C,S,F01,1,0.5,0.5,81ae997f85820e5ea0fce4cc;779115323059064bf9fd928a,74be189b34832a40cecd4245;2290bc6e34ce00daf09b031c
MiniSWE,Qwen30,original,all_13,B-C,S,F02,0,0,0,15fea8f3c1c9c69a3fbc5e60;934c5dbdffcfa4764b70b4e1,cd74a82221f8f7b4b10b3e52;fb717ed4c33829db1993ba3b
MiniSWE,Qwen30,original,all_13,B-C,S,F04,0,0,0,b8ee9175a37ea069bc6bb739;3bea2eba9a8a5f2656facca1,e006915791be668b4066b78a;5a8fc2252e5c39c91364970d
MiniSWE,Qwen30,original,all_13,B-C,S,F08,0,0,0,a4ad86cce9ced413f0245e6a;b4f88b29cb12a33666cf15a9,c8bbb5a0dbd723741445c732;d946fabf476dac45c808a963
MiniSWE,Qwen30,original,all_13,B-C,S,F17,0.5,0,0.5,b3f8a47b2cf89a66d94385dd;d32e0173e89af99c160ff17a,9559c00a779dc0e6b43b5972;d00774759f1bd82e81d690dc
MiniSWE,Qwen30,original,all_13,B-C,S,F20,0,0,0,d7608013f9f3c5cbbca9eabb;4d3a1ddc5d645759a791a63d,a1e097acd785c25f1d832599;f0d74e6c77753a036cdb1caf
MiniSWE,Qwen30,original,all_13,B-C,S,X05,0,0,0,065cc0aedb988b8c1fc0563d;8dcdb9662690bc60cbf49590,19eeaf7a187048919f379b7c;ce3727262be35f6ef1ab0d56
MiniSWE,Qwen30,original,all_13,B-C,S,X06,1,1,0,8e39563e1f7abdebc6763b0e;cb2cfdb843ebf3f4b82e20cd,e889f5888dfa9da3fb3503c9;6be333b3ad6cfba108e7b860
MiniSWE,Qwen30,original,all_13,B-C,S,X11,0,0.5,-0.5,5188f8cb3bbe2a9c6416c5f0;b6509aa9ac1db3d96670fcb6,7bf96b12e94a3a045f916cee;cf1ab093e26ea0b56098e112
MiniSWE,Qwen30,original,all_13,B-C,S,X20,1,1,0,4c97881fd502c4abcc8ad078;5b06d76d25dda36a303a7e58,7762777668a3b73874e19549;d2a88ab122e9880aef362985
MiniSWE,Qwen30,original,all_13,B-C,S,X24,1,1,0,6b6f7ad71146fd07733e9a77;ffcda063be7bfe9fb69166ef,198c83f4b73dff5de2be0773;c1058fe788167ddcedb220bf
MiniSWE,Qwen30,original,all_13,B-C,S,X28,0,0,0,1bfaa673756aff9711d6e829;2d8ba319367da1c965042111,fbc82777cc3a030a0b49506d;7b9974ddeb82392d8ce99f9d
MiniSWE,Qwen30,original,all_13,B-C,U,F01,0,0.5,-0.5,81ae997f85820e5ea0fce4cc;779115323059064bf9fd928a,74be189b34832a40cecd4245;2290bc6e34ce00daf09b031c
MiniSWE,Qwen30,original,all_13,B-C,U,F02,1,1,0,15fea8f3c1c9c69a3fbc5e60;934c5dbdffcfa4764b70b4e1,cd74a82221f8f7b4b10b3e52;fb717ed4c33829db1993ba3b
MiniSWE,Qwen30,original,all_13,B-C,U,F04,1,1,0,b8ee9175a37ea069bc6bb739;3bea2eba9a8a5f2656facca1,e006915791be668b4066b78a;5a8fc2252e5c39c91364970d
MiniSWE,Qwen30,original,all_13,B-C,U,F08,1,0.5,0.5,a4ad86cce9ced413f0245e6a;b4f88b29cb12a33666cf15a9,c8bbb5a0dbd723741445c732;d946fabf476dac45c808a963
MiniSWE,Qwen30,original,all_13,B-C,U,F17,0.5,0.5,0.0,b3f8a47b2cf89a66d94385dd;d32e0173e89af99c160ff17a,9559c00a779dc0e6b43b5972;d00774759f1bd82e81d690dc
MiniSWE,Qwen30,original,all_13,B-C,U,F20,1,1,0,d7608013f9f3c5cbbca9eabb;4d3a1ddc5d645759a791a63d,a1e097acd785c25f1d832599;f0d74e6c77753a036cdb1caf
MiniSWE,Qwen30,original,all_13,B-C,U,X05,1,1,0,065cc0aedb988b8c1fc0563d;8dcdb9662690bc60cbf49590,19eeaf7a187048919f379b7c;ce3727262be35f6ef1ab0d56
MiniSWE,Qwen30,original,all_13,B-C,U,X06,0,0,0,8e39563e1f7abdebc6763b0e;cb2cfdb843ebf3f4b82e20cd,e889f5888dfa9da3fb3503c9;6be333b3ad6cfba108e7b860
MiniSWE,Qwen30,original,all_13,B-C,U,X11,0.5,0.5,0.0,5188f8cb3bbe2a9c6416c5f0;b6509aa9ac1db3d96670fcb6,7bf96b12e94a3a045f916cee;cf1ab093e26ea0b56098e112
MiniSWE,Qwen30,original,all_13,B-C,U,X20,0,0,0,4c97881fd502c4abcc8ad078;5b06d76d25dda36a303a7e58,7762777668a3b73874e19549;d2a88ab122e9880aef362985
MiniSWE,Qwen30,original,all_13,B-C,U,X24,0,0,0,6b6f7ad71146fd07733e9a77;ffcda063be7bfe9fb69166ef,198c83f4b73dff5de2be0773;c1058fe788167ddcedb220bf
MiniSWE,Qwen30,original,all_13,B-C,U,X28,1,0.5,0.5,1bfaa673756aff9711d6e829;2d8ba319367da1c965042111,fbc82777cc3a030a0b49506d;7b9974ddeb82392d8ce99f9d
MiniSWE,Qwen30,revised,all_13,B-C,F,F01,1,1,0,81ae997f85820e5ea0fce4cc;779115323059064bf9fd928a,74be189b34832a40cecd4245;2290bc6e34ce00daf09b031c
MiniSWE,Qwen30,revised,all_13,B-C,F,F02,1,1,0,15fea8f3c1c9c69a3fbc5e60;934c5dbdffcfa4764b70b4e1,cd74a82221f8f7b4b10b3e52;fb717ed4c33829db1993ba3b
MiniSWE,Qwen30,revised,all_13,B-C,F,F04,1,1,0,b8ee9175a37ea069bc6bb739;3bea2eba9a8a5f2656facca1,e006915791be668b4066b78a;5a8fc2252e5c39c91364970d
MiniSWE,Qwen30,revised,all_13,B-C,F,F08,1,0.5,0.5,a4ad86cce9ced413f0245e6a;b4f88b29cb12a33666cf15a9,c8bbb5a0dbd723741445c732;d946fabf476dac45c808a963
MiniSWE,Qwen30,revised,all_13,B-C,F,F17,1,0.5,0.5,b3f8a47b2cf89a66d94385dd;d32e0173e89af99c160ff17a,9559c00a779dc0e6b43b5972;d00774759f1bd82e81d690dc
MiniSWE,Qwen30,revised,all_13,B-C,F,F20,1,1,0,d7608013f9f3c5cbbca9eabb;4d3a1ddc5d645759a791a63d,a1e097acd785c25f1d832599;f0d74e6c77753a036cdb1caf
MiniSWE,Qwen30,revised,all_13,B-C,F,X05,1,1,0,065cc0aedb988b8c1fc0563d;8dcdb9662690bc60cbf49590,19eeaf7a187048919f379b7c;ce3727262be35f6ef1ab0d56
MiniSWE,Qwen30,revised,all_13,B-C,F,X06,1,1,0,8e39563e1f7abdebc6763b0e;cb2cfdb843ebf3f4b82e20cd,e889f5888dfa9da3fb3503c9;6be333b3ad6cfba108e7b860
MiniSWE,Qwen30,revised,all_13,B-C,F,X11,0.5,0.5,0.0,5188f8cb3bbe2a9c6416c5f0;b6509aa9ac1db3d96670fcb6,7bf96b12e94a3a045f916cee;cf1ab093e26ea0b56098e112
MiniSWE,Qwen30,revised,all_13,B-C,F,X20,1,1,0,4c97881fd502c4abcc8ad078;5b06d76d25dda36a303a7e58,7762777668a3b73874e19549;d2a88ab122e9880aef362985
MiniSWE,Qwen30,revised,all_13,B-C,F,X24,1,1,0,6b6f7ad71146fd07733e9a77;ffcda063be7bfe9fb69166ef,198c83f4b73dff5de2be0773;c1058fe788167ddcedb220bf
MiniSWE,Qwen30,revised,all_13,B-C,F,X28,1,0.5,0.5,1bfaa673756aff9711d6e829;2d8ba319367da1c965042111,fbc82777cc3a030a0b49506d;7b9974ddeb82392d8ce99f9d
MiniSWE,Qwen30,revised,all_13,B-C,S,F01,1,0.5,0.5,81ae997f85820e5ea0fce4cc;779115323059064bf9fd928a,74be189b34832a40cecd4245;2290bc6e34ce00daf09b031c
MiniSWE,Qwen30,revised,all_13,B-C,S,F02,0,0,0,15fea8f3c1c9c69a3fbc5e60;934c5dbdffcfa4764b70b4e1,cd74a82221f8f7b4b10b3e52;fb717ed4c33829db1993ba3b
MiniSWE,Qwen30,revised,all_13,B-C,S,F04,0,0,0,b8ee9175a37ea069bc6bb739;3bea2eba9a8a5f2656facca1,e006915791be668b4066b78a;5a8fc2252e5c39c91364970d
MiniSWE,Qwen30,revised,all_13,B-C,S,F08,0,0,0,a4ad86cce9ced413f0245e6a;b4f88b29cb12a33666cf15a9,c8bbb5a0dbd723741445c732;d946fabf476dac45c808a963
MiniSWE,Qwen30,revised,all_13,B-C,S,F17,0.5,0,0.5,b3f8a47b2cf89a66d94385dd;d32e0173e89af99c160ff17a,9559c00a779dc0e6b43b5972;d00774759f1bd82e81d690dc
MiniSWE,Qwen30,revised,all_13,B-C,S,F20,0,0,0,d7608013f9f3c5cbbca9eabb;4d3a1ddc5d645759a791a63d,a1e097acd785c25f1d832599;f0d74e6c77753a036cdb1caf
MiniSWE,Qwen30,revised,all_13,B-C,S,X05,0,0,0,065cc0aedb988b8c1fc0563d;8dcdb9662690bc60cbf49590,19eeaf7a187048919f379b7c;ce3727262be35f6ef1ab0d56
MiniSWE,Qwen30,revised,all_13,B-C,S,X06,1,1,0,8e39563e1f7abdebc6763b0e;cb2cfdb843ebf3f4b82e20cd,e889f5888dfa9da3fb3503c9;6be333b3ad6cfba108e7b860
MiniSWE,Qwen30,revised,all_13,B-C,S,X11,0,0.5,-0.5,5188f8cb3bbe2a9c6416c5f0;b6509aa9ac1db3d96670fcb6,7bf96b12e94a3a045f916cee;cf1ab093e26ea0b56098e112
MiniSWE,Qwen30,revised,all_13,B-C,S,X20,1,1,0,4c97881fd502c4abcc8ad078;5b06d76d25dda36a303a7e58,7762777668a3b73874e19549;d2a88ab122e9880aef362985
MiniSWE,Qwen30,revised,all_13,B-C,S,X24,1,1,0,6b6f7ad71146fd07733e9a77;ffcda063be7bfe9fb69166ef,198c83f4b73dff5de2be0773;c1058fe788167ddcedb220bf
MiniSWE,Qwen30,revised,all_13,B-C,S,X28,0,0,0,1bfaa673756aff9711d6e829;2d8ba319367da1c965042111,fbc82777cc3a030a0b49506d;7b9974ddeb82392d8ce99f9d
MiniSWE,Qwen30,revised,all_13,B-C,U,F01,0,0.5,-0.5,81ae997f85820e5ea0fce4cc;779115323059064bf9fd928a,74be189b34832a40cecd4245;2290bc6e34ce00daf09b031c
MiniSWE,Qwen30,revised,all_13,B-C,U,F02,1,1,0,15fea8f3c1c9c69a3fbc5e60;934c5dbdffcfa4764b70b4e1,cd74a82221f8f7b4b10b3e52;fb717ed4c33829db1993ba3b
MiniSWE,Qwen30,revised,all_13,B-C,U,F04,1,1,0,b8ee9175a37ea069bc6bb739;3bea2eba9a8a5f2656facca1,e006915791be668b4066b78a;5a8fc2252e5c39c91364970d
MiniSWE,Qwen30,revised,all_13,B-C,U,F08,1,0.5,0.5,a4ad86cce9ced413f0245e6a;b4f88b29cb12a33666cf15a9,c8bbb5a0dbd723741445c732;d946fabf476dac45c808a963
MiniSWE,Qwen30,revised,all_13,B-C,U,F17,0.5,0.5,0.0,b3f8a47b2cf89a66d94385dd;d32e0173e89af99c160ff17a,9559c00a779dc0e6b43b5972;d00774759f1bd82e81d690dc
MiniSWE,Qwen30,revised,all_13,B-C,U,F20,1,1,0,d7608013f9f3c5cbbca9eabb;4d3a1ddc5d645759a791a63d,a1e097acd785c25f1d832599;f0d74e6c77753a036cdb1caf
MiniSWE,Qwen30,revised,all_13,B-C,U,X05,1,1,0,065cc0aedb988b8c1fc0563d;8dcdb9662690bc60cbf49590,19eeaf7a187048919f379b7c;ce3727262be35f6ef1ab0d56
MiniSWE,Qwen30,revised,all_13,B-C,U,X06,0,0,0,8e39563e1f7abdebc6763b0e;cb2cfdb843ebf3f4b82e20cd,e889f5888dfa9da3fb3503c9;6be333b3ad6cfba108e7b860
MiniSWE,Qwen30,revised,all_13,B-C,U,X11,0.5,0.5,0.0,5188f8cb3bbe2a9c6416c5f0;b6509aa9ac1db3d96670fcb6,7bf96b12e94a3a045f916cee;cf1ab093e26ea0b56098e112
MiniSWE,Qwen30,revised,all_13,B-C,U,X20,0,0,0,4c97881fd502c4abcc8ad078;5b06d76d25dda36a303a7e58,7762777668a3b73874e19549;d2a88ab122e9880aef362985
MiniSWE,Qwen30,revised,all_13,B-C,U,X24,0,0,0,6b6f7ad71146fd07733e9a77;ffcda063be7bfe9fb69166ef,198c83f4b73dff5de2be0773;c1058fe788167ddcedb220bf
MiniSWE,Qwen30,revised,all_13,B-C,U,X28,1,0.5,0.5,1bfaa673756aff9711d6e829;2d8ba319367da1c965042111,fbc82777cc3a030a0b49506d;7b9974ddeb82392d8ce99f9d
MiniSWE,Qwen30,original,without_X06,B-C,F,F01,1,1,0,81ae997f85820e5ea0fce4cc;779115323059064bf9fd928a,74be189b34832a40cecd4245;2290bc6e34ce00daf09b031c
MiniSWE,Qwen30,original,without_X06,B-C,F,F02,1,1,0,15fea8f3c1c9c69a3fbc5e60;934c5dbdffcfa4764b70b4e1,cd74a82221f8f7b4b10b3e52;fb717ed4c33829db1993ba3b
MiniSWE,Qwen30,original,without_X06,B-C,F,F04,1,1,0,b8ee9175a37ea069bc6bb739;3bea2eba9a8a5f2656facca1,e006915791be668b4066b78a;5a8fc2252e5c39c91364970d
MiniSWE,Qwen30,original,without_X06,B-C,F,F08,1,0.5,0.5,a4ad86cce9ced413f0245e6a;b4f88b29cb12a33666cf15a9,c8bbb5a0dbd723741445c732;d946fabf476dac45c808a963
MiniSWE,Qwen30,original,without_X06,B-C,F,F17,1,0.5,0.5,b3f8a47b2cf89a66d94385dd;d32e0173e89af99c160ff17a,9559c00a779dc0e6b43b5972;d00774759f1bd82e81d690dc
MiniSWE,Qwen30,original,without_X06,B-C,F,F20,1,1,0,d7608013f9f3c5cbbca9eabb;4d3a1ddc5d645759a791a63d,a1e097acd785c25f1d832599;f0d74e6c77753a036cdb1caf
MiniSWE,Qwen30,original,without_X06,B-C,F,X05,1,1,0,065cc0aedb988b8c1fc0563d;8dcdb9662690bc60cbf49590,19eeaf7a187048919f379b7c;ce3727262be35f6ef1ab0d56
MiniSWE,Qwen30,original,without_X06,B-C,F,X11,0.5,0.5,0.0,5188f8cb3bbe2a9c6416c5f0;b6509aa9ac1db3d96670fcb6,7bf96b12e94a3a045f916cee;cf1ab093e26ea0b56098e112
MiniSWE,Qwen30,original,without_X06,B-C,F,X20,1,1,0,4c97881fd502c4abcc8ad078;5b06d76d25dda36a303a7e58,7762777668a3b73874e19549;d2a88ab122e9880aef362985
MiniSWE,Qwen30,original,without_X06,B-C,F,X24,1,1,0,6b6f7ad71146fd07733e9a77;ffcda063be7bfe9fb69166ef,198c83f4b73dff5de2be0773;c1058fe788167ddcedb220bf
MiniSWE,Qwen30,original,without_X06,B-C,F,X28,1,0.5,0.5,1bfaa673756aff9711d6e829;2d8ba319367da1c965042111,fbc82777cc3a030a0b49506d;7b9974ddeb82392d8ce99f9d
MiniSWE,Qwen30,original,without_X06,B-C,S,F01,1,0.5,0.5,81ae997f85820e5ea0fce4cc;779115323059064bf9fd928a,74be189b34832a40cecd4245;2290bc6e34ce00daf09b031c
MiniSWE,Qwen30,original,without_X06,B-C,S,F02,0,0,0,15fea8f3c1c9c69a3fbc5e60;934c5dbdffcfa4764b70b4e1,cd74a82221f8f7b4b10b3e52;fb717ed4c33829db1993ba3b
MiniSWE,Qwen30,original,without_X06,B-C,S,F04,0,0,0,b8ee9175a37ea069bc6bb739;3bea2eba9a8a5f2656facca1,e006915791be668b4066b78a;5a8fc2252e5c39c91364970d
MiniSWE,Qwen30,original,without_X06,B-C,S,F08,0,0,0,a4ad86cce9ced413f0245e6a;b4f88b29cb12a33666cf15a9,c8bbb5a0dbd723741445c732;d946fabf476dac45c808a963
MiniSWE,Qwen30,original,without_X06,B-C,S,F17,0.5,0,0.5,b3f8a47b2cf89a66d94385dd;d32e0173e89af99c160ff17a,9559c00a779dc0e6b43b5972;d00774759f1bd82e81d690dc
MiniSWE,Qwen30,original,without_X06,B-C,S,F20,0,0,0,d7608013f9f3c5cbbca9eabb;4d3a1ddc5d645759a791a63d,a1e097acd785c25f1d832599;f0d74e6c77753a036cdb1caf
MiniSWE,Qwen30,original,without_X06,B-C,S,X05,0,0,0,065cc0aedb988b8c1fc0563d;8dcdb9662690bc60cbf49590,19eeaf7a187048919f379b7c;ce3727262be35f6ef1ab0d56
MiniSWE,Qwen30,original,without_X06,B-C,S,X11,0,0.5,-0.5,5188f8cb3bbe2a9c6416c5f0;b6509aa9ac1db3d96670fcb6,7bf96b12e94a3a045f916cee;cf1ab093e26ea0b56098e112
MiniSWE,Qwen30,original,without_X06,B-C,S,X20,1,1,0,4c97881fd502c4abcc8ad078;5b06d76d25dda36a303a7e58,7762777668a3b73874e19549;d2a88ab122e9880aef362985
MiniSWE,Qwen30,original,without_X06,B-C,S,X24,1,1,0,6b6f7ad71146fd07733e9a77;ffcda063be7bfe9fb69166ef,198c83f4b73dff5de2be0773;c1058fe788167ddcedb220bf
MiniSWE,Qwen30,original,without_X06,B-C,S,X28,0,0,0,1bfaa673756aff9711d6e829;2d8ba319367da1c965042111,fbc82777cc3a030a0b49506d;7b9974ddeb82392d8ce99f9d
MiniSWE,Qwen30,original,without_X06,B-C,U,F01,0,0.5,-0.5,81ae997f85820e5ea0fce4cc;779115323059064bf9fd928a,74be189b34832a40cecd4245;2290bc6e34ce00daf09b031c
MiniSWE,Qwen30,original,without_X06,B-C,U,F02,1,1,0,15fea8f3c1c9c69a3fbc5e60;934c5dbdffcfa4764b70b4e1,cd74a82221f8f7b4b10b3e52;fb717ed4c33829db1993ba3b
MiniSWE,Qwen30,original,without_X06,B-C,U,F04,1,1,0,b8ee9175a37ea069bc6bb739;3bea2eba9a8a5f2656facca1,e006915791be668b4066b78a;5a8fc2252e5c39c91364970d
MiniSWE,Qwen30,original,without_X06,B-C,U,F08,1,0.5,0.5,a4ad86cce9ced413f0245e6a;b4f88b29cb12a33666cf15a9,c8bbb5a0dbd723741445c732;d946fabf476dac45c808a963
MiniSWE,Qwen30,original,without_X06,B-C,U,F17,0.5,0.5,0.0,b3f8a47b2cf89a66d94385dd;d32e0173e89af99c160ff17a,9559c00a779dc0e6b43b5972;d00774759f1bd82e81d690dc
MiniSWE,Qwen30,original,without_X06,B-C,U,F20,1,1,0,d7608013f9f3c5cbbca9eabb;4d3a1ddc5d645759a791a63d,a1e097acd785c25f1d832599;f0d74e6c77753a036cdb1caf
MiniSWE,Qwen30,original,without_X06,B-C,U,X05,1,1,0,065cc0aedb988b8c1fc0563d;8dcdb9662690bc60cbf49590,19eeaf7a187048919f379b7c;ce3727262be35f6ef1ab0d56
MiniSWE,Qwen30,original,without_X06,B-C,U,X11,0.5,0.5,0.0,5188f8cb3bbe2a9c6416c5f0;b6509aa9ac1db3d96670fcb6,7bf96b12e94a3a045f916cee;cf1ab093e26ea0b56098e112
MiniSWE,Qwen30,original,without_X06,B-C,U,X20,0,0,0,4c97881fd502c4abcc8ad078;5b06d76d25dda36a303a7e58,7762777668a3b73874e19549;d2a88ab122e9880aef362985
MiniSWE,Qwen30,original,without_X06,B-C,U,X24,0,0,0,6b6f7ad71146fd07733e9a77;ffcda063be7bfe9fb69166ef,198c83f4b73dff5de2be0773;c1058fe788167ddcedb220bf
MiniSWE,Qwen30,original,without_X06,B-C,U,X28,1,0.5,0.5,1bfaa673756aff9711d6e829;2d8ba319367da1c965042111,fbc82777cc3a030a0b49506d;7b9974ddeb82392d8ce99f9d
MiniSWE,Qwen30,revised,without_X06,B-C,F,F01,1,1,0,81ae997f85820e5ea0fce4cc;779115323059064bf9fd928a,74be189b34832a40cecd4245;2290bc6e34ce00daf09b031c
MiniSWE,Qwen30,revised,without_X06,B-C,F,F02,1,1,0,15fea8f3c1c9c69a3fbc5e60;934c5dbdffcfa4764b70b4e1,cd74a82221f8f7b4b10b3e52;fb717ed4c33829db1993ba3b
MiniSWE,Qwen30,revised,without_X06,B-C,F,F04,1,1,0,b8ee9175a37ea069bc6bb739;3bea2eba9a8a5f2656facca1,e006915791be668b4066b78a;5a8fc2252e5c39c91364970d
MiniSWE,Qwen30,revised,without_X06,B-C,F,F08,1,0.5,0.5,a4ad86cce9ced413f0245e6a;b4f88b29cb12a33666cf15a9,c8bbb5a0dbd723741445c732;d946fabf476dac45c808a963
MiniSWE,Qwen30,revised,without_X06,B-C,F,F17,1,0.5,0.5,b3f8a47b2cf89a66d94385dd;d32e0173e89af99c160ff17a,9559c00a779dc0e6b43b5972;d00774759f1bd82e81d690dc
MiniSWE,Qwen30,revised,without_X06,B-C,F,F20,1,1,0,d7608013f9f3c5cbbca9eabb;4d3a1ddc5d645759a791a63d,a1e097acd785c25f1d832599;f0d74e6c77753a036cdb1caf
MiniSWE,Qwen30,revised,without_X06,B-C,F,X05,1,1,0,065cc0aedb988b8c1fc0563d;8dcdb9662690bc60cbf49590,19eeaf7a187048919f379b7c;ce3727262be35f6ef1ab0d56
MiniSWE,Qwen30,revised,without_X06,B-C,F,X11,0.5,0.5,0.0,5188f8cb3bbe2a9c6416c5f0;b6509aa9ac1db3d96670fcb6,7bf96b12e94a3a045f916cee;cf1ab093e26ea0b56098e112
MiniSWE,Qwen30,revised,without_X06,B-C,F,X20,1,1,0,4c97881fd502c4abcc8ad078;5b06d76d25dda36a303a7e58,7762777668a3b73874e19549;d2a88ab122e9880aef362985
MiniSWE,Qwen30,revised,without_X06,B-C,F,X24,1,1,0,6b6f7ad71146fd07733e9a77;ffcda063be7bfe9fb69166ef,198c83f4b73dff5de2be0773;c1058fe788167ddcedb220bf
MiniSWE,Qwen30,revised,without_X06,B-C,F,X28,1,0.5,0.5,1bfaa673756aff9711d6e829;2d8ba319367da1c965042111,fbc82777cc3a030a0b49506d;7b9974ddeb82392d8ce99f9d
MiniSWE,Qwen30,revised,without_X06,B-C,S,F01,1,0.5,0.5,81ae997f85820e5ea0fce4cc;779115323059064bf9fd928a,74be189b34832a40cecd4245;2290bc6e34ce00daf09b031c
MiniSWE,Qwen30,revised,without_X06,B-C,S,F02,0,0,0,15fea8f3c1c9c69a3fbc5e60;934c5dbdffcfa4764b70b4e1,cd74a82221f8f7b4b10b3e52;fb717ed4c33829db1993ba3b
MiniSWE,Qwen30,revised,without_X06,B-C,S,F04,0,0,0,b8ee9175a37ea069bc6bb739;3bea2eba9a8a5f2656facca1,e006915791be668b4066b78a;5a8fc2252e5c39c91364970d
MiniSWE,Qwen30,revised,without_X06,B-C,S,F08,0,0,0,a4ad86cce9ced413f0245e6a;b4f88b29cb12a33666cf15a9,c8bbb5a0dbd723741445c732;d946fabf476dac45c808a963
MiniSWE,Qwen30,revised,without_X06,B-C,S,F17,0.5,0,0.5,b3f8a47b2cf89a66d94385dd;d32e0173e89af99c160ff17a,9559c00a779dc0e6b43b5972;d00774759f1bd82e81d690dc
MiniSWE,Qwen30,revised,without_X06,B-C,S,F20,0,0,0,d7608013f9f3c5cbbca9eabb;4d3a1ddc5d645759a791a63d,a1e097acd785c25f1d832599;f0d74e6c77753a036cdb1caf
MiniSWE,Qwen30,revised,without_X06,B-C,S,X05,0,0,0,065cc0aedb988b8c1fc0563d;8dcdb9662690bc60cbf49590,19eeaf7a187048919f379b7c;ce3727262be35f6ef1ab0d56
MiniSWE,Qwen30,revised,without_X06,B-C,S,X11,0,0.5,-0.5,5188f8cb3bbe2a9c6416c5f0;b6509aa9ac1db3d96670fcb6,7bf96b12e94a3a045f916cee;cf1ab093e26ea0b56098e112
MiniSWE,Qwen30,revised,without_X06,B-C,S,X20,1,1,0,4c97881fd502c4abcc8ad078;5b06d76d25dda36a303a7e58,7762777668a3b73874e19549;d2a88ab122e9880aef362985
MiniSWE,Qwen30,revised,without_X06,B-C,S,X24,1,1,0,6b6f7ad71146fd07733e9a77;ffcda063be7bfe9fb69166ef,198c83f4b73dff5de2be0773;c1058fe788167ddcedb220bf
MiniSWE,Qwen30,revised,without_X06,B-C,S,X28,0,0,0,1bfaa673756aff9711d6e829;2d8ba319367da1c965042111,fbc82777cc3a030a0b49506d;7b9974ddeb82392d8ce99f9d
MiniSWE,Qwen30,revised,without_X06,B-C,U,F01,0,0.5,-0.5,81ae997f85820e5ea0fce4cc;779115323059064bf9fd928a,74be189b34832a40cecd4245;2290bc6e34ce00daf09b031c
MiniSWE,Qwen30,revised,without_X06,B-C,U,F02,1,1,0,15fea8f3c1c9c69a3fbc5e60;934c5dbdffcfa4764b70b4e1,cd74a82221f8f7b4b10b3e52;fb717ed4c33829db1993ba3b
MiniSWE,Qwen30,revised,without_X06,B-C,U,F04,1,1,0,b8ee9175a37ea069bc6bb739;3bea2eba9a8a5f2656facca1,e006915791be668b4066b78a;5a8fc2252e5c39c91364970d
MiniSWE,Qwen30,revised,without_X06,B-C,U,F08,1,0.5,0.5,a4ad86cce9ced413f0245e6a;b4f88b29cb12a33666cf15a9,c8bbb5a0dbd723741445c732;d946fabf476dac45c808a963
MiniSWE,Qwen30,revised,without_X06,B-C,U,F17,0.5,0.5,0.0,b3f8a47b2cf89a66d94385dd;d32e0173e89af99c160ff17a,9559c00a779dc0e6b43b5972;d00774759f1bd82e81d690dc
MiniSWE,Qwen30,revised,without_X06,B-C,U,F20,1,1,0,d7608013f9f3c5cbbca9eabb;4d3a1ddc5d645759a791a63d,a1e097acd785c25f1d832599;f0d74e6c77753a036cdb1caf
